point_id,signal_name,scale,offset,unit,reverse,data_type
128,PV_T_uint16_128,0.001,0,kWh,0,uint16
129,PV_T_uint16_129,1,0,kW,0,uint16
130,PV_T_uint16_130,0.1,0,kVar,0,uint16
131,PV_T_uint16_131,0.01,0,V,0,uint16
132,PV_T_uint16_132,0.001,0,A,0,uint16
133,PV_T_uint16_133,1,0,Hz,0,uint16
134,PV_T_uint16_134,0.1,0,°C,0,uint16
135,PV_T_uint16_135,0.01,0,%,0,uint16
136,PV_T_uint16_136,0.001,0,kWh,0,uint16
137,PV_T_uint16_137,1,0,kW,0,uint16
138,PV_T_uint16_138,0.1,0,kVar,0,uint16
139,PV_T_uint16_139,0.01,0,V,0,uint16
140,PV_T_uint16_140,0.001,0,A,0,uint16
141,PV_T_uint16_141,1,0,Hz,0,uint16
142,PV_T_uint16_142,0.1,0,°C,0,uint16
143,PV_T_uint16_143,0.01,0,%,0,uint16
144,PV_T_uint16_144,0.001,0,kWh,0,uint16
145,PV_T_uint16_145,1,0,kW,0,uint16
146,PV_T_uint16_146,0.1,0,kVar,0,uint16
147,PV_T_uint16_147,0.01,0,V,0,uint16
148,PV_T_uint16_148,0.001,0,A,0,uint16
149,PV_T_uint16_149,1,0,Hz,0,uint16
150,PV_T_uint16_150,0.1,0,°C,0,uint16
151,PV_T_uint16_151,0.01,0,%,0,uint16
152,PV_T_uint16_152,0.001,0,kWh,0,uint16
153,PV_T_uint16_153,1,0,kW,0,uint16
154,PV_T_uint16_154,0.1,0,kVar,0,uint16
155,PV_T_uint16_155,0.01,0,V,0,uint16
156,PV_T_uint16_156,0.001,0,A,0,uint16
157,PV_T_uint16_157,1,0,Hz,0,uint16
158,PV_T_uint16_158,0.1,0,°C,0,uint16
159,PV_T_uint16_159,0.01,0,%,0,uint16
160,PV_T_uint16_160,0.001,0,kWh,0,uint16
161,PV_T_uint16_161,1,0,kW,0,uint16
162,PV_T_uint16_162,0.1,0,kVar,0,uint16
163,PV_T_uint16_163,0.01,0,V,0,uint16
164,PV_T_uint16_164,0.001,0,A,0,uint16
165,PV_T_uint16_165,1,0,Hz,0,uint16
166,PV_T_uint16_166,0.1,0,°C,0,uint16
167,PV_T_uint16_167,0.01,0,%,0,uint16
168,PV_T_uint16_168,0.001,0,kWh,0,uint16
169,PV_T_uint16_169,1,0,kW,0,uint16
170,PV_T_uint16_170,0.1,0,kVar,0,uint16
171,PV_T_uint16_171,0.01,0,V,0,uint16
172,PV_T_uint16_172,0.001,0,A,0,uint16
173,PV_T_uint16_173,1,0,Hz,0,uint16
174,PV_T_uint16_174,0.1,0,°C,0,uint16
175,PV_T_uint16_175,0.01,0,%,0,uint16
176,PV_T_uint16_176,0.001,0,kWh,0,uint16
177,PV_T_uint16_177,1,0,kW,0,uint16
178,PV_T_uint16_178,0.1,0,kVar,0,uint16
179,PV_T_uint16_179,0.01,0,V,0,uint16
180,PV_T_uint16_180,0.001,0,A,0,uint16
181,PV_T_uint16_181,1,0,Hz,0,uint16
182,PV_T_uint16_182,0.1,0,°C,0,uint16
183,PV_T_uint16_183,0.01,0,%,0,uint16
184,PV_T_uint16_184,0.001,0,kWh,0,uint16
185,PV_T_uint16_185,1,0,kW,0,uint16
186,PV_T_uint16_186,0.1,0,kVar,0,uint16
187,PV_T_uint16_187,0.01,0,V,0,uint16
188,PV_T_uint16_188,0.001,0,A,0,uint16
189,PV_T_uint16_189,1,0,Hz,0,uint16
190,PV_T_uint16_190,0.1,0,°C,0,uint16
191,PV_T_uint16_191,0.01,0,%,0,uint16
192,PV_T_uint16_192,0.001,0,kWh,0,uint16
193,PV_T_uint16_193,1,0,kW,0,uint16
194,PV_T_uint16_194,0.1,0,kVar,0,uint16
195,PV_T_uint16_195,0.01,0,V,0,uint16
196,PV_T_uint16_196,0.001,0,A,0,uint16
197,PV_T_uint16_197,1,0,Hz,0,uint16
198,PV_T_uint16_198,0.1,0,°C,0,uint16
199,PV_T_uint16_199,0.01,0,%,0,uint16
200,PV_T_uint16_200,0.001,0,kWh,0,uint16
201,PV_T_uint16_201,1,0,kW,0,uint16
202,PV_T_uint16_202,0.1,0,kVar,0,uint16
203,PV_T_uint16_203,0.01,0,V,0,uint16
204,PV_T_uint16_204,0.001,0,A,0,uint16
205,PV_T_uint16_205,1,0,Hz,0,uint16
206,PV_T_uint16_206,0.1,0,°C,0,uint16
207,PV_T_uint16_207,0.01,0,%,0,uint16
208,PV_T_uint16_208,0.001,0,kWh,0,uint16
209,PV_T_uint16_209,1,0,kW,0,uint16
210,PV_T_uint16_210,0.1,0,kVar,0,uint16
211,PV_T_uint16_211,0.01,0,V,0,uint16
212,PV_T_uint16_212,0.001,0,A,0,uint16
213,PV_T_uint16_213,1,0,Hz,0,uint16
214,PV_T_uint16_214,0.1,0,°C,0,uint16
215,PV_T_uint16_215,0.01,0,%,0,uint16
216,PV_T_uint16_216,0.001,0,kWh,0,uint16
217,PV_T_uint16_217,1,0,kW,0,uint16
218,PV_T_uint16_218,0.1,0,kVar,0,uint16
219,PV_T_uint16_219,0.01,0,V,0,uint16
220,PV_T_uint16_220,0.001,0,A,0,uint16
221,PV_T_uint16_221,1,0,Hz,0,uint16
222,PV_T_uint16_222,0.1,0,°C,0,uint16
223,PV_T_uint16_223,0.01,0,%,0,uint16
224,PV_T_uint16_224,0.001,0,kWh,0,uint16
225,PV_T_uint16_225,1,0,kW,0,uint16
226,PV_T_uint16_226,0.1,0,kVar,0,uint16
227,PV_T_uint16_227,0.01,0,V,0,uint16
228,PV_T_uint16_228,0.001,0,A,0,uint16
229,PV_T_uint16_229,1,0,Hz,0,uint16
230,PV_T_uint16_230,0.1,0,°C,0,uint16
231,PV_T_uint16_231,0.01,0,%,0,uint16
232,PV_T_uint16_232,0.001,0,kWh,0,uint16
233,PV_T_uint16_233,1,0,kW,0,uint16
234,PV_T_uint16_234,0.1,0,kVar,0,uint16
235,PV_T_uint16_235,0.01,0,V,0,uint16
236,PV_T_uint16_236,0.001,0,A,0,uint16
237,PV_T_uint16_237,1,0,Hz,0,uint16
238,PV_T_uint16_238,0.1,0,°C,0,uint16
239,PV_T_uint16_239,0.01,0,%,0,uint16
240,PV_T_uint16_240,0.001,0,kWh,0,uint16
241,PV_T_uint16_241,1,0,kW,0,uint16
242,PV_T_uint16_242,0.1,0,kVar,0,uint16
243,PV_T_uint16_243,0.01,0,V,0,uint16
244,PV_T_uint16_244,0.001,0,A,0,uint16
245,PV_T_uint16_245,1,0,Hz,0,uint16
246,PV_T_uint16_246,0.1,0,°C,0,uint16
247,PV_T_uint16_247,0.01,0,%,0,uint16
248,PV_T_uint16_248,0.001,0,kWh,0,uint16
249,PV_T_uint16_249,1,0,kW,0,uint16
250,PV_T_uint16_250,0.1,0,kVar,0,uint16
251,PV_T_uint16_251,0.01,0,V,0,uint16
252,PV_T_uint16_252,0.001,0,A,0,uint16
253,PV_T_uint16_253,1,0,Hz,0,uint16
254,PV_T_uint16_254,0.1,0,°C,0,uint16
255,PV_T_uint16_255,0.01,0,%,0,uint16
256,PV_T_uint16_256,0.001,0,kWh,0,uint16
257,PV_T_uint16_257,1,0,kW,0,uint16
258,PV_T_uint16_258,0.1,0,kVar,0,uint16
259,PV_T_uint16_259,0.01,0,V,0,uint16
260,PV_T_uint16_260,0.001,0,A,0,uint16
261,PV_T_uint16_261,1,0,Hz,0,uint16
262,PV_T_uint16_262,0.1,0,°C,0,uint16
263,PV_T_uint16_263,0.01,0,%,0,uint16
264,PV_T_uint16_264,0.001,0,kWh,0,uint16
265,PV_T_uint16_265,1,0,kW,0,uint16
266,PV_T_uint16_266,0.1,0,kVar,0,uint16
267,PV_T_uint16_267,0.01,0,V,0,uint16
268,PV_T_uint16_268,0.001,0,A,0,uint16
269,PV_T_uint16_269,1,0,Hz,0,uint16
270,PV_T_uint16_270,0.1,0,°C,0,uint16
271,PV_T_uint16_271,0.01,0,%,0,uint16
272,PV_T_uint16_272,0.001,0,kWh,0,uint16
273,PV_T_uint16_273,1,0,kW,0,uint16
274,PV_T_uint16_274,0.1,0,kVar,0,uint16
275,PV_T_uint16_275,0.01,0,V,0,uint16
276,PV_T_uint16_276,0.001,0,A,0,uint16
277,PV_T_uint16_277,1,0,Hz,0,uint16
278,PV_T_uint16_278,0.1,0,°C,0,uint16
279,PV_T_uint16_279,0.01,0,%,0,uint16
280,PV_T_uint16_280,0.001,0,kWh,0,uint16
281,PV_T_uint16_281,1,0,kW,0,uint16
282,PV_T_uint16_282,0.1,0,kVar,0,uint16
283,PV_T_uint16_283,0.01,0,V,0,uint16
284,PV_T_uint16_284,0.001,0,A,0,uint16
285,PV_T_uint16_285,1,0,Hz,0,uint16
286,PV_T_uint16_286,0.1,0,°C,0,uint16
287,PV_T_uint16_287,0.01,0,%,0,uint16
288,PV_T_uint16_288,0.001,0,kWh,0,uint16
289,PV_T_uint16_289,1,0,kW,0,uint16
290,PV_T_uint16_290,0.1,0,kVar,0,uint16
291,PV_T_uint16_291,0.01,0,V,0,uint16
292,PV_T_uint16_292,0.001,0,A,0,uint16
293,PV_T_uint16_293,1,0,Hz,0,uint16
294,PV_T_uint16_294,0.1,0,°C,0,uint16
295,PV_T_uint16_295,0.01,0,%,0,uint16
296,PV_T_uint16_296,0.001,0,kWh,0,uint16
297,PV_T_uint16_297,1,0,kW,0,uint16
298,PV_T_uint16_298,0.1,0,kVar,0,uint16
299,PV_T_uint16_299,0.01,0,V,0,uint16
300,PV_T_uint16_300,0.001,0,A,0,uint16
301,PV_T_int16_301,1,0,kW,0,int16
302,PV_T_int16_302,0.1,0,kVar,0,int16
303,PV_T_int16_303,0.01,0,V,0,int16
304,PV_T_int16_304,1,0,A,0,int16
305,PV_T_int16_305,0.1,0,Hz,0,int16
306,PV_T_int16_306,0.01,0,°C,0,int16
307,PV_T_int16_307,1,0,%,0,int16
308,PV_T_int16_308,0.1,0,kWh,0,int16
309,PV_T_int16_309,0.01,0,kW,0,int16
310,PV_T_int16_310,1,0,kVar,0,int16
311,PV_T_int16_311,0.1,0,V,0,int16
312,PV_T_int16_312,0.01,0,A,0,int16
313,PV_T_int16_313,1,0,Hz,0,int16
314,PV_T_int16_314,0.1,0,°C,0,int16
315,PV_T_int16_315,0.01,0,%,0,int16
316,PV_T_int16_316,1,0,kWh,0,int16
317,PV_T_int16_317,0.1,0,kW,0,int16
318,PV_T_int16_318,0.01,0,kVar,0,int16
319,PV_T_int16_319,1,0,V,0,int16
320,PV_T_int16_320,0.1,0,A,0,int16
321,PV_T_int16_321,0.01,0,Hz,0,int16
322,PV_T_int16_322,1,0,°C,0,int16
323,PV_T_int16_323,0.1,0,%,0,int16
324,PV_T_int16_324,0.01,0,kWh,0,int16
325,PV_T_int16_325,1,0,kW,0,int16
326,PV_T_int16_326,0.1,0,kVar,0,int16
327,PV_T_int16_327,0.01,0,V,0,int16
328,PV_T_int16_328,1,0,A,0,int16
329,PV_T_int16_329,0.1,0,Hz,0,int16
330,PV_T_int16_330,0.01,0,°C,0,int16
331,PV_T_int16_331,1,0,%,0,int16
332,PV_T_int16_332,0.1,0,kWh,0,int16
333,PV_T_int16_333,0.01,0,kW,0,int16
334,PV_T_int16_334,1,0,kVar,0,int16
335,PV_T_int16_335,0.1,0,V,0,int16
336,PV_T_int16_336,0.01,0,A,0,int16
337,PV_T_int16_337,1,0,Hz,0,int16
338,PV_T_int16_338,0.1,0,°C,0,int16
339,PV_T_int16_339,0.01,0,%,0,int16
340,PV_T_int16_340,1,0,kWh,0,int16
341,PV_T_int16_341,0.1,0,kW,0,int16
342,PV_T_int16_342,0.01,0,kVar,0,int16
343,PV_T_int16_343,1,0,V,0,int16
344,PV_T_int16_344,0.1,0,A,0,int16
345,PV_T_int16_345,0.01,0,Hz,0,int16
346,PV_T_int16_346,1,0,°C,0,int16
347,PV_T_int16_347,0.1,0,%,0,int16
348,PV_T_int16_348,0.01,0,kWh,0,int16
349,PV_T_int16_349,1,0,kW,0,int16
350,PV_T_int16_350,0.1,0,kVar,0,int16
351,PV_T_int16_351,0.01,0,V,0,int16
352,PV_T_int16_352,1,0,A,0,int16
353,PV_T_int16_353,0.1,0,Hz,0,int16
354,PV_T_int16_354,0.01,0,°C,0,int16
355,PV_T_int16_355,1,0,%,0,int16
356,PV_T_int16_356,0.1,0,kWh,0,int16
357,PV_T_int16_357,0.01,0,kW,0,int16
358,PV_T_int16_358,1,0,kVar,0,int16
359,PV_T_int16_359,0.1,0,V,0,int16
360,PV_T_int16_360,0.01,0,A,0,int16
361,PV_T_int16_361,1,0,Hz,0,int16
362,PV_T_int16_362,0.1,0,°C,0,int16
363,PV_T_int16_363,0.01,0,%,0,int16
364,PV_T_int16_364,1,0,kWh,0,int16
365,PV_T_int16_365,0.1,0,kW,0,int16
366,PV_T_int16_366,0.01,0,kVar,0,int16
367,PV_T_int16_367,1,0,V,0,int16
368,PV_T_int16_368,0.1,0,A,0,int16
369,PV_T_int16_369,0.01,0,Hz,0,int16
370,PV_T_int16_370,1,0,°C,0,int16
371,PV_T_int16_371,0.1,0,%,0,int16
372,PV_T_int16_372,0.01,0,kWh,0,int16
373,PV_T_int16_373,1,0,kW,0,int16
374,PV_T_int16_374,0.1,0,kVar,0,int16
375,PV_T_int16_375,0.01,0,V,0,int16
376,PV_T_int16_376,1,0,A,0,int16
377,PV_T_int16_377,0.1,0,Hz,0,int16
378,PV_T_int16_378,0.01,0,°C,0,int16
379,PV_T_int16_379,1,0,%,0,int16
380,PV_T_int16_380,0.1,0,kWh,0,int16
381,PV_T_int16_381,0.01,0,kW,0,int16
382,PV_T_int16_382,1,0,kVar,0,int16
383,PV_T_int16_383,0.1,0,V,0,int16
384,PV_T_int16_384,0.01,0,A,0,int16
385,PV_T_int16_385,1,0,Hz,0,int16
386,PV_T_int16_386,0.1,0,°C,0,int16
387,PV_T_int16_387,0.01,0,%,0,int16
388,PV_T_int16_388,1,0,kWh,0,int16
389,PV_T_int16_389,0.1,0,kW,0,int16
390,PV_T_int16_390,0.01,0,kVar,0,int16
391,PV_T_int16_391,1,0,V,0,int16
392,PV_T_int16_392,0.1,0,A,0,int16
393,PV_T_int16_393,0.01,0,Hz,0,int16
394,PV_T_int16_394,1,0,°C,0,int16
395,PV_T_int16_395,0.1,0,%,0,int16
396,PV_T_int16_396,0.01,0,kWh,0,int16
397,PV_T_int16_397,1,0,kW,0,int16
398,PV_T_int16_398,0.1,0,kVar,0,int16
399,PV_T_int16_399,0.01,0,V,0,int16
400,PV_T_int16_400,1,0,A,0,int16
401,PV_T_int16_401,0.1,0,Hz,0,int16
402,PV_T_int16_402,0.01,0,°C,0,int16
403,PV_T_int16_403,1,0,%,0,int16
404,PV_T_int16_404,0.1,0,kWh,0,int16
405,PV_T_int16_405,0.01,0,kW,0,int16
406,PV_T_int16_406,1,0,kVar,0,int16
407,PV_T_int16_407,0.1,0,V,0,int16
408,PV_T_int16_408,0.01,0,A,0,int16
409,PV_T_int16_409,1,0,Hz,0,int16
410,PV_T_int16_410,0.1,0,°C,0,int16
411,PV_T_int16_411,0.01,0,%,0,int16
412,PV_T_int16_412,1,0,kWh,0,int16
413,PV_T_int16_413,0.1,0,kW,0,int16
414,PV_T_int16_414,0.01,0,kVar,0,int16
415,PV_T_int16_415,1,0,V,0,int16
416,PV_T_int16_416,0.1,0,A,0,int16
417,PV_T_int16_417,0.01,0,Hz,0,int16
418,PV_T_int16_418,1,0,°C,0,int16
419,PV_T_int16_419,0.1,0,%,0,int16
420,PV_T_int16_420,0.01,0,kWh,0,int16
421,PV_T_int16_421,1,0,kW,0,int16
422,PV_T_int16_422,0.1,0,kVar,0,int16
423,PV_T_int16_423,0.01,0,V,0,int16
424,PV_T_int16_424,1,0,A,0,int16
425,PV_T_int16_425,0.1,0,Hz,0,int16
426,PV_T_int16_426,0.01,0,°C,0,int16
427,PV_T_int16_427,1,0,%,0,int16
428,PV_T_int16_428,0.1,0,kWh,0,int16
429,PV_T_int16_429,0.01,0,kW,0,int16
430,PV_T_int16_430,1,0,kVar,0,int16
431,PV_T_int16_431,0.1,0,V,0,int16
432,PV_T_int16_432,0.01,0,A,0,int16
433,PV_T_int16_433,1,0,Hz,0,int16
434,PV_T_int16_434,0.1,0,°C,0,int16
435,PV_T_int16_435,0.01,0,%,0,int16
436,PV_T_int16_436,1,0,kWh,0,int16
437,PV_T_int16_437,0.1,0,kW,0,int16
438,PV_T_int16_438,0.01,0,kVar,0,int16
439,PV_T_int16_439,1,0,V,0,int16
440,PV_T_int16_440,0.1,0,A,0,int16
441,PV_T_int16_441,0.01,0,Hz,0,int16
442,PV_T_int16_442,1,0,°C,0,int16
443,PV_T_int16_443,0.1,0,%,0,int16
444,PV_T_int16_444,0.01,0,kWh,0,int16
445,PV_T_int16_445,1,0,kW,0,int16
446,PV_T_int16_446,0.1,0,kVar,0,int16
447,PV_T_int16_447,0.01,0,V,0,int16
448,PV_T_int16_448,1,0,A,0,int16
449,PV_T_int16_449,0.1,0,Hz,0,int16
450,PV_T_int16_450,0.01,0,°C,0,int16
451,PV_T_int16_451,1,0,%,0,int16
452,PV_T_int16_452,0.1,0,kWh,0,int16
453,PV_T_int16_453,0.01,0,kW,0,int16
454,PV_T_int16_454,1,0,kVar,0,int16
455,PV_T_int16_455,0.1,0,V,0,int16
456,PV_T_int16_456,0.01,0,A,0,int16
457,PV_T_int16_457,1,0,Hz,0,int16
458,PV_T_int16_458,0.1,0,°C,0,int16
459,PV_T_int16_459,0.01,0,%,0,int16
460,PV_T_int16_460,1,0,kWh,0,int16
461,PV_T_int16_461,0.1,0,kW,0,int16
462,PV_T_int16_462,0.01,0,kVar,0,int16
463,PV_T_int16_463,1,0,V,0,int16
464,PV_T_int16_464,0.1,0,A,0,int16
465,PV_T_int16_465,0.01,0,Hz,0,int16
466,PV_T_int16_466,1,0,°C,0,int16
467,PV_T_int16_467,0.1,0,%,0,int16
468,PV_T_int16_468,0.01,0,kWh,0,int16
469,PV_T_int16_469,1,0,kW,0,int16
470,PV_T_int16_470,0.1,0,kVar,0,int16
471,PV_T_int16_471,0.01,0,V,0,int16
472,PV_T_int16_472,1,0,A,0,int16
473,PV_T_int16_473,0.1,0,Hz,0,int16
474,PV_T_int16_474,0.01,0,°C,0,int16
475,PV_T_int16_475,1,0,%,0,int16
476,PV_T_int16_476,0.1,0,kWh,0,int16
477,PV_T_int16_477,0.01,0,kW,0,int16
478,PV_T_int16_478,1,0,kVar,0,int16
479,PV_T_int16_479,0.1,0,V,0,int16
480,PV_T_int16_480,0.01,0,A,0,int16
481,PV_T_int16_481,1,0,Hz,0,int16
482,PV_T_int16_482,0.1,0,°C,0,int16
483,PV_T_int16_483,0.01,0,%,0,int16
484,PV_T_int16_484,1,0,kWh,0,int16
485,PV_T_int16_485,0.1,0,kW,0,int16
486,PV_T_int16_486,0.01,0,kVar,0,int16
487,PV_T_int16_487,1,0,V,0,int16
488,PV_T_int16_488,0.1,0,A,0,int16
489,PV_T_int16_489,0.01,0,Hz,0,int16
490,PV_T_int16_490,1,0,°C,0,int16
491,PV_T_int16_491,0.1,0,%,0,int16
492,PV_T_int16_492,0.01,0,kWh,0,int16
493,PV_T_int16_493,1,0,kW,0,int16
494,PV_T_int16_494,0.1,0,kVar,0,int16
495,PV_T_int16_495,0.01,0,V,0,int16
496,PV_T_int16_496,1,0,A,0,int16
497,PV_T_int16_497,0.1,0,Hz,0,int16
498,PV_T_int16_498,0.01,0,°C,0,int16
499,PV_T_int16_499,1,0,%,0,int16
500,PV_T_int16_500,0.1,0,kWh,0,int16
501,PV_T_uint32_501,1.0,0,kWh,0,uint32
502,PV_T_uint32_502,1.0,0,kVarh,0,uint32
503,PV_T_uint32_503,1.0,0,MW,0,uint32
504,PV_T_uint32_504,1.0,0,MVar,0,uint32
505,PV_T_uint32_505,1.0,0,V,0,uint32
506,PV_T_uint32_506,1.0,0,A,0,uint32
507,PV_T_uint32_507,1.0,0,kWh,0,uint32
508,PV_T_uint32_508,1.0,0,kVarh,0,uint32
509,PV_T_uint32_509,1.0,0,MW,0,uint32
510,PV_T_uint32_510,1.0,0,MVar,0,uint32
511,PV_T_uint32_511,1.0,0,V,0,uint32
512,PV_T_uint32_512,1.0,0,A,0,uint32
513,PV_T_uint32_513,1.0,0,kWh,0,uint32
514,PV_T_uint32_514,1.0,0,kVarh,0,uint32
515,PV_T_uint32_515,1.0,0,MW,0,uint32
516,PV_T_uint32_516,1.0,0,MVar,0,uint32
517,PV_T_uint32_517,1.0,0,V,0,uint32
518,PV_T_uint32_518,1.0,0,A,0,uint32
519,PV_T_uint32_519,1.0,0,kWh,0,uint32
520,PV_T_uint32_520,1.0,0,kVarh,0,uint32
521,PV_T_uint32_521,1.0,0,MW,0,uint32
522,PV_T_uint32_522,1.0,0,MVar,0,uint32
